exp,sourceFile,conditionId,variant,setup,board,p1,p2,candidateIsP1,winner,evidenceStatus,exclusionReason,engineSeed,randomStartSeed,game
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:101,false,p1,accepted,,830200,830202490607,7
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:101,tf:100,true,p1,accepted,,830200,830202490608,8
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:101,false,p2,accepted,,830200,830202490609,9
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:101,tf:100,true,p2,accepted,,830200,830202490610,10
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:101,false,draw,accepted,,830200,830202490611,11
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:101,tf:100,true,p1,accepted,,830200,830202490612,12
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:101,false,p1,accepted,,830200,830202490613,13
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:101,tf:100,true,draw,accepted,,830200,830202490614,14
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:101,false,p1,accepted,,830200,830202490615,15
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:101,tf:100,true,p1,accepted,,830200,830202490616,16
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:101,false,p2,accepted,,830200,830202490617,17
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:101,tf:100,true,p2,accepted,,830200,830202490618,18
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:101,false,p2,accepted,,830200,830202490619,19
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:101,tf:100,true,p1,accepted,,830200,830202490620,20
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:101,false,p1,accepted,,830200,830202490621,21
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:101,tf:100,true,p2,accepted,,830200,830202490622,22
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:101,false,p2,accepted,,830200,830202490623,23
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:101,tf:100,true,p2,accepted,,830200,830202490624,24
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:101,false,p2,accepted,,830200,830202490625,25
