exp,sourceFile,conditionId,variant,setup,board,p1,p2,candidateIsP1,winner,evidenceStatus,exclusionReason,engineSeed,randomStartSeed,game
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:116,tf:115,true,p2,accepted,,820116,820118460430,82
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:115,tf:116,false,p1,accepted,,820116,820118460431,83
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:116,tf:115,true,p1,accepted,,820116,820118460432,84
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:115,tf:116,false,p1,accepted,,820116,820118460433,85
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:116,tf:115,true,p1,accepted,,820116,820118460434,86
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:115,tf:116,false,p1,accepted,,820116,820118460435,87
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:116,tf:115,true,p1,accepted,,820116,820118460436,88
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:115,tf:116,false,p2,accepted,,820116,820118460437,89
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:116,tf:115,true,p1,accepted,,820116,820118460438,90
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:115,tf:116,false,p2,accepted,,820116,820118460439,91
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:116,tf:115,true,p2,accepted,,820116,820118460440,92
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:115,tf:116,false,p1,accepted,,820116,820118460441,93
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:116,tf:115,true,p1,accepted,,820116,820118460442,94
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:115,tf:116,false,p2,accepted,,820116,820118460443,95
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:116,tf:115,true,p1,accepted,,820116,820118460444,96
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:115,tf:116,false,p1,accepted,,820116,820118460445,97
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:116,tf:115,true,p2,accepted,,820116,820118460446,98
tf_model116_vs115_animal_1000_2026-08-20,animal-cycle_random-start_7x7.jsonl,animal-cycle-random-7x7,animal-cycle,random-start,7x7,tf:115,tf:116,false,p1,accepted,,820116,820118460447,99
