exp,sourceFile,conditionId,variant,setup,board,p1,p2,candidateIsP1,winner,evidenceStatus,exclusionReason,engineSeed,randomStartSeed,game
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p2,accepted,,831099,831101493333,36
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493334,37
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p1,accepted,,831099,831101493335,38
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493336,39
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:101,tf:100,true,p1,accepted,,831200,831202493600,0
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:101,false,p2,accepted,,831200,831202493601,1
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:101,tf:100,true,p1,accepted,,831200,831202493602,2
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:101,false,p1,accepted,,831200,831202493603,3
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:101,tf:100,true,p2,accepted,,831200,831202493604,4
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:101,false,p1,accepted,,831200,831202493605,5
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:101,tf:100,true,p1,accepted,,831200,831202493606,6
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:101,false,p1,accepted,,831200,831202493607,7
tf_phase7_policy_classic_2026-08-20,classic_12x10_g101_vs_g100.jsonl,classic-random-12x10,classic,random-start,12x10,tf:101,tf:100,true,p2,accepted,,831200,831202493608,8
